benchmark;jvm;options;iteration;duration;CPU;DRAM
pmd;20.2.0.r8-grl;default;5;4898700.566;315360000.0;69960000.0
pmd;19.3.4.r11-grl;default;5;5002638.2979999995;318490000.0;71390000.0
pmd;19.3.4.r8-grl;default;5;4877490.972999999;314040000.0;69560000.0
pmd;15.0.1-open;default;5;4756606.858;323660000.0;71820000.0
pmd;14.0.2-open;default;5;4794141.813999999;335990000.0;73750000.0
pmd;13.0.2-open;default;5;4837596.79;346840000.0;75650000.0
pmd;12.0.2-open;default;5;5499901.728;390560000.0;86900000.0
pmd;11.0.2-open;default;5;5114394.3040000005;359190000.0;78820000.0
pmd;10.0.2-open;default;5;5146395.091;365950000.0;79520000.0
pmd;9.0.4-open;default;5;4948341.954;354630000.0;77610000.0
pmd;8.0.265-open;default;5;5146508.936;338240000.0;73390000.0
pmd;20.2.0.0-mandrel;default;5;5231380.797;369460000.0;80030000.0
pmd;15.0.1-sapmchn;default;5;4724901.713;323530000.0;71140000.0
pmd;14.0.2-sapmchn;default;5;4721171.75;334750000.0;74450000.0
pmd;13.0.2-sapmchn;default;5;5226626.317;365940000.0;79490000.0
pmd;12.0.2-sapmchn;default;5;5071419.231;369400000.0;79690000.0
pmd;11.0.9-sapmchn;default;5;5161725.473999999;363390000.0;79490000.0
pmd;11.0.9-trava;default;5;4921681.19;359770000.0;77980000.0
pmd;8.0.232-trava;default;5;5279496.4120000005;347630000.0;75410000.0
sunflow;15.0.1.j9-adpt;default;5;6215208.225;483990000.0;93810000.0
sunflow;15.0.1.hs-adpt;default;5;4353695.909;317830000.0;65230000.00000001
sunflow;14.0.2.j9-adpt;default;5;6962330.098;548860000.0;106060000.0
sunflow;14.0.2.hs-adpt;default;5;4244997.026;312940000.0;63570000.0
sunflow;13.0.2.j9-adpt;default;5;5992155.302999999;466510000.0;90220000.0
sunflow;13.0.2.hs-adpt;default;5;4913727.776;383830000.0;74990000.0
sunflow;12.0.2.j9-adpt;default;5;5708882.143;432070000.0;81910000.0
sunflow;12.0.2.hs-adpt;default;5;4716828.629;348870000.0;70620000.0
sunflow;11.0.9.j9-adpt;default;5;6053779.034;476610000.0;92810000.0
sunflow;11.0.9.hs-adpt;default;5;4571538.663;349260000.0;71690000.0
sunflow;8.0.275.j9-adpt;default;5;5951031.885;479280000.0;93580000.0
sunflow;8.0.275.hs-adpt;default;5;4410837.667;331840000.0;68950000.0
sunflow;11.0.8-albba;default;5;5351097.778;411060000.0;81020000.0
sunflow;8u272-albba;default;5;5265949.368;394790000.0;82910000.0
sunflow;15.0.1-amzn;default;5;4436824.537;338920000.0;68660000.0
sunflow;11.0.9-amzn;default;5;4407174.052;320980000.0;66390000.0
sunflow;8.0.275-amzn;default;5;4547157.129000001;341070000.0;69710000.0
sunflow;15.0.1-zulu;default;5;4652575.639;352880000.0;73220000.0
sunflow;14.0.2-zulu;default;5;4604299.924000001;336550000.0;68280000.0
sunflow;13.0.5-zulu;default;5;4832762.163;372290000.0;72450000.0
sunflow;12.0.2-zulu;default;5;4874199.746;366180000.0;73890000.0
sunflow;11.0.9-zulu;default;5;4126607.978;318520000.0;65599999.99999999
sunflow;10.0.2-zulu;default;5;4494324.903;337850000.0;68760000.0
sunflow;9.0.7-zulu;default;5;4544577.76;338580000.0;67760000.0
sunflow;8.0.272-zulu;default;5;4557716.596;335150000.0;70280000.0
sunflow;15.0.1-librca;default;5;4050455.225;305550000.0;61590000.0
sunflow;14.0.2-librca;default;5;4077322.346;300270000.0;60130000.0
sunflow;13.0.2-librca;default;5;5029915.058;391070000.0;78400000.0
sunflow;12.0.2-librca;default;5;4290951.503;312370000.0;63460000.0
sunflow;11.0.9-librca;default;5;4399726.652;332280000.0;69110000.0
sunflow;8.0.275-librca;default;5;4421491.3889999995;329160000.0;67920000.0
sunflow;20.2.0.r11-grl;default;5;4925780.666999999;372180000.0;74790000.0
sunflow;20.2.0.r8-grl;default;5;4489679.481;334690000.0;70020000.0
sunflow;19.3.4.r11-grl;default;5;4777979.057;377100000.0;78480000.0
sunflow;19.3.4.r8-grl;default;5;4482555.885;348270000.0;72730000.0
sunflow;15.0.1-open;default;5;4450770.164;329060000.0;68300000.0
sunflow;14.0.2-open;default;5;4083361.8649999998;307350000.0;62300000.0
sunflow;13.0.2-open;default;5;4859620.143;371250000.0;73050000.0
sunflow;12.0.2-open;default;5;4483782.261;339290000.0;68880000.0
sunflow;11.0.2-open;default;5;4256550.346;311850000.0;63710000.0
sunflow;10.0.2-open;default;5;4507503.141;331440000.0;66220000.0
sunflow;9.0.4-open;default;5;4655064.377;347950000.0;68280000.0
sunflow;8.0.265-open;default;5;4599440.3149999995;348260000.0;71770000.0
sunflow;20.2.0.0-mandrel;default;5;4332971.578000001;322180000.0;64379999.99999999
sunflow;15.0.1-sapmchn;default;5;4237078.888;319840000.0;64989999.99999999
sunflow;14.0.2-sapmchn;default;5;4063418.103;300010000.0;60420000.0
sunflow;13.0.2-sapmchn;default;5;4879482.479;383430000.0;77020000.0
sunflow;12.0.2-sapmchn;default;5;4276730.972;310920000.0;62070000.0
sunflow;11.0.9-sapmchn;default;5;4369876.735;318710000.0;64790000.00000001
sunflow;11.0.9-trava;default;5;4799246.508;371370000.0;76040000.0
sunflow;8.0.232-trava;default;5;4570050.682;336890000.0;70880000.0
als;15.0.1.j9-adpt;default;5;208049631.903;14104100000.0;2953440000.0
als;15.0.1.hs-adpt;default;5;172800062.62800002;11708510000.0;2468230000.0
als;14.0.2.j9-adpt;default;5;213308601.102;14362190000.0;3030680000.0
als;14.0.2.hs-adpt;default;5;176604435.51700002;12425660000.0;2588550000.0
als;13.0.2.j9-adpt;default;5;212388436.843;14309610000.0;3009920000.0
als;13.0.2.hs-adpt;default;5;178394829.581;12300700000.0;2572090000.0
als;12.0.2.j9-adpt;default;5;209543082.04;14068490000.0;2969000000.0
als;12.0.2.hs-adpt;default;5;179038261.651;12317570000.0;2564310000.0
als;11.0.9.j9-adpt;default;5;210700320.947;14142190000.0;2979480000.0
als;11.0.9.hs-adpt;default;5;175116731.966;12171270000.0;2527000000.0
als;8.0.275.j9-adpt;default;5;205704081.41799998;14018710000.0;2923690000.0
als;8.0.275.hs-adpt;default;5;202082812.29900002;14733280000.0;2933500000.0
als;11.0.8-albba;default;5;177763200.73700002;12228580000.0;2555980000.0
als;8u272-albba;default;5;174868062.96699998;11363540000.0;2511500000.0
als;15.0.1-amzn;default;5;172294993.063;11589250000.0;2459250000.0
als;11.0.9-amzn;default;5;176938585.572;12206880000.0;2535660000.0
als;8.0.275-amzn;default;5;201942741.305;14741870000.0;2936630000.0
als;15.0.1-zulu;default;5;173061428.188;11653460000.0;2470390000.0
als;14.0.2-zulu;default;5;177091738.072;12234970000.0;2578660000.0
als;13.0.5-zulu;default;5;177351075.083;12338160000.0;2565410000.0
als;12.0.2-zulu;default;5;181752175.566;12554480000.0;2614240000.0
als;11.0.9-zulu;default;5;182718974.818;12555580000.0;2619130000.0
als;10.0.2-zulu;default;5;177023561.736;12177720000.0;2556520000.0
als;9.0.7-zulu;default;5;185003235.64499998;12309490000.0;2672230000.0
als;8.0.272-zulu;default;5;205708483.384;14969700000.0;2987150000.0
als;15.0.1-librca;default;5;174039144.89;11738920000.0;2480880000.0
als;14.0.2-librca;default;5;173453478.93400002;11993410000.0;2510860000.0
als;13.0.2-librca;default;5;178879387.259;12599840000.0;2606620000.0
als;12.0.2-librca;default;5;179010360.548;12337260000.0;2570780000.0
als;11.0.9-librca;default;5;174665645.95400003;12136510000.0;2520140000.0
als;8.0.275-librca;default;5;203309949.48099998;14885810000.0;2960620000.0
als;20.2.0.r11-grl;default;5;161569348.849;11025180000.0;2342760000.0
als;20.2.0.r8-grl;default;5;200894565.641;14544540000.0;2923940000.0
als;19.3.4.r11-grl;default;5;158516576.671;10820230000.0;2295110000.0
als;19.3.4.r8-grl;default;5;198064766.321;14371770000.0;2881220000.0
als;15.0.1-open;default;5;173579741.585;11756420000.0;2479240000.0
als;14.0.2-open;default;5;174578980.221;12083080000.0;2535680000.0
als;13.0.2-open;default;5;177399719.01000002;12406390000.0;2569880000.0
als;12.0.2-open;default;5;177824979.084;12227420000.0;2550120000.0
als;11.0.2-open;default;5;173603156.95;11966240000.0;2494670000.0
als;10.0.2-open;default;5;175345899.169;12101090000.0;2532800000.0
als;9.0.4-open;default;5;187243262.54299998;12423010000.0;2699660000.0
als;8.0.265-open;default;5;205990018.808;15000730000.0;2992620000.0
als;20.2.0.0-mandrel;default;5;181107582.887;12555030000.0;2595250000.0
als;15.0.1-sapmchn;default;5;173114448.241;11730840000.0;2470620000.0
als;14.0.2-sapmchn;default;5;176029867.068;12311240000.0;2579330000.0
als;13.0.2-sapmchn;default;5;176120995.613;12303780000.0;2556780000.0
als;12.0.2-sapmchn;default;5;175147692.327;12126560000.0;2513970000.0
als;11.0.9-sapmchn;default;5;176385199.068;12189710000.0;2531010000.0
als;11.0.9-trava;default;5;174857708.64200002;12063300000.0;2508180000.0
als;8.0.232-trava;default;5;166845681.313;10912460000.0;2375200000.0
dotty;15.0.1.j9-adpt;default;5;58440033.825;3707550000.0;817990000.0
dotty;15.0.1.hs-adpt;default;5;39527874.589;2650630000.0;566140000.0
dotty;14.0.2.j9-adpt;default;5;57787516.699999996;3641660000.0;805750000.0
dotty;14.0.2.hs-adpt;default;5;41360496.867;2683770000.0;587070000.0
dotty;13.0.2.j9-adpt;default;5;62207085.061000004;3908810000.0;871530000.0
dotty;13.0.2.hs-adpt;default;5;41526222.953;2842420000.0;592480000.0
dotty;12.0.2.j9-adpt;default;5;62152087.701;3814810000.0;857180000.0
dotty;12.0.2.hs-adpt;default;5;43844250.033999994;2793230000.0;616530000.0
dotty;11.0.9.j9-adpt;default;5;58926560.499;3687310000.0;831570000.0
dotty;11.0.9.hs-adpt;default;5;41746392.034;2751730000.0;595510000.0
dotty;8.0.275.j9-adpt;default;5;51046995.0;3212070000.0;706890000.0
dotty;8.0.275.hs-adpt;default;5;36767758.563999996;2372360000.0;514179999.99999994
dotty;11.0.8-albba;default;5;41531901.223;2766420000.0;592930000.0
dotty;8u272-albba;default;5;38894163.56200001;2502870000.0;550810000.0
dotty;15.0.1-amzn;default;5;38930854.054;2575390000.0;554680000.0
dotty;11.0.9-amzn;default;5;40102783.141;2700550000.0;573450000.0
dotty;8.0.275-amzn;default;5;35611724.389000006;2387960000.0;502920000.0
dotty;15.0.1-zulu;default;5;41518841.741000004;2763520000.0;591030000.0
dotty;14.0.2-zulu;default;5;40184057.34;2636920000.0;570800000.0
dotty;13.0.5-zulu;default;5;41236705.438999996;2694590000.0;585900000.0
dotty;12.0.2-zulu;default;5;42537102.349;2756880000.0;606740000.0
dotty;11.0.9-zulu;default;5;41574340.963;2775130000.0;592860000.0
dotty;10.0.2-zulu;default;5;44261755.092;2938340000.0;633830000.0
dotty;9.0.7-zulu;default;5;47947799.864;3162200000.0;688950000.0
dotty;8.0.272-zulu;default;5;36328777.395;2517700000.0;520970000.0
dotty;15.0.1-librca;default;5;39352099.645;2628470000.0;563590000.0
dotty;14.0.2-librca;default;5;40148575.979;2630450000.0;568590000.0
dotty;13.0.2-librca;default;5;41722654.263000004;2860110000.0;595570000.0
dotty;12.0.2-librca;default;5;41968878.247;2713200000.0;598450000.0
dotty;11.0.9-librca;default;5;41036380.233;2708230000.0;586430000.0
dotty;8.0.275-librca;default;5;35224933.433;2375000000.0;497400000.0
dotty;20.2.0.r11-grl;default;5;38956083.342;2367410000.0;551620000.0
dotty;20.2.0.r8-grl;default;5;33573601.697000004;2144679999.9999998;488060000.0
dotty;19.3.4.r11-grl;default;5;39253337.097;2341760000.0;554790000.0
dotty;19.3.4.r8-grl;default;5;33118771.222;2114080000.0;475980000.0
dotty;15.0.1-open;default;5;38798061.122999996;2582320000.0;554060000.0
dotty;14.0.2-open;default;5;39750398.55100001;2616520000.0;566080000.0
dotty;13.0.2-open;default;5;42750872.265;2932140000.0;608500000.0
dotty;12.0.2-open;default;5;43452461.4;2812290000.0;613300000.0
dotty;11.0.2-open;default;5;41197298.272;2784500000.0;587240000.0
dotty;10.0.2-open;default;5;44794034.669;2952170000.0;644160000.0
dotty;9.0.4-open;default;5;48527146.956;3102100000.0;695340000.0
dotty;8.0.265-open;default;5;36688405.045;2467800000.0;518520000.0
dotty;20.2.0.0-mandrel;default;5;41450245.348000005;2821320000.0;593020000.0
dotty;15.0.1-sapmchn;default;5;39047235.600999996;2599050000.0;555240000.0
dotty;14.0.2-sapmchn;default;5;39067298.296;2580030000.0;556550000.0
dotty;13.0.2-sapmchn;default;5;41701656.112;2853340000.0;596470000.0
dotty;12.0.2-sapmchn;default;5;42202005.16;2796760000.0;602040000.0
dotty;11.0.9-sapmchn;default;5;41951519.548999995;2758300000.0;597670000.0
dotty;11.0.9-trava;default;5;42504010.954;2807670000.0;600210000.0
dotty;8.0.232-trava;default;5;36877692.031;2444610000.0;519250000.0
fj-kmeans;15.0.1.j9-adpt;default;5;54004917.429000005;5207520000.0;1137980000.0
fj-kmeans;15.0.1.hs-adpt;default;5;44573063.502;4185540000.0;1046540000.0
fj-kmeans;14.0.2.j9-adpt;default;5;53121646.757;4929500000.0;1102380000.0
fj-kmeans;14.0.2.hs-adpt;default;5;42192892.617;3943380000.0;1000300000.0
fj-kmeans;13.0.2.j9-adpt;default;5;54289028.782000005;5293320000.0;1134600000.0
fj-kmeans;13.0.2.hs-adpt;default;5;41734927.173;3921490000.0;985470000.0
fj-kmeans;12.0.2.j9-adpt;default;5;58346984.839999996;5473540000.0;1205330000.0
fj-kmeans;12.0.2.hs-adpt;default;5;42952992.434;3989400000.0;1000970000.0
fj-kmeans;11.0.9.j9-adpt;default;5;52754519.055;5079050000.0;1121780000.0
fj-kmeans;11.0.9.hs-adpt;default;5;42708554.368;3971920000.0;1007610000.0
fj-kmeans;8.0.275.j9-adpt;default;5;54438005.928;5214260000.0;1158590000.0
fj-kmeans;8.0.275.hs-adpt;default;5;50806608.949999996;4688600000.0;1145950000.0
fj-kmeans;11.0.8-albba;default;5;42425444.013000004;3939980000.0;1005450000.0
fj-kmeans;8u272-albba;default;5;51816858.409;4338280000.0;1097710000.0
fj-kmeans;15.0.1-amzn;default;5;43738401.464;4134790000.0;1040730000.0
fj-kmeans;11.0.9-amzn;default;5;43517922.689;4016570000.0;1019450000.0
fj-kmeans;8.0.275-amzn;default;5;51207012.914000005;4711450000.0;1155110000.0
fj-kmeans;15.0.1-zulu;default;5;43450546.142;4112290000.0;1035109999.9999999
fj-kmeans;14.0.2-zulu;default;5;42720408.608;3981840000.0;1000560000.0
fj-kmeans;13.0.5-zulu;default;5;42013883.878;3939130000.0;990840000.0
fj-kmeans;12.0.2-zulu;default;5;40988255.521;3807900000.0;970760000.0
fj-kmeans;11.0.9-zulu;default;5;43414049.454;4021570000.0;1023760000.0
fj-kmeans;10.0.2-zulu;default;5;46335397.178;4249330000.0;1071660000.0000001
fj-kmeans;9.0.7-zulu;default;5;51221912.048999995;4401590000.0;1120840000.0
fj-kmeans;8.0.272-zulu;default;5;52299836.39;4843540000.0;1172120000.0
fj-kmeans;15.0.1-librca;default;5;43850025.541;4166910000.0;1040700000.0
fj-kmeans;14.0.2-librca;default;5;41767977.055;3910800000.0;991920000.0
fj-kmeans;13.0.2-librca;default;5;41749320.707;3929380000.0;976610000.0
fj-kmeans;12.0.2-librca;default;5;41418674.957;3858170000.0;980130000.0
fj-kmeans;11.0.9-librca;default;5;44349979.480000004;4100250000.0;1027390000.0000001
fj-kmeans;8.0.275-librca;default;5;51106052.11;4725700000.0;1150740000.0
fj-kmeans;20.2.0.r11-grl;default;5;45816108.813;4301200000.0;1064160000.0000001
fj-kmeans;20.2.0.r8-grl;default;5;54381469.785000004;5036970000.0;1205590000.0
fj-kmeans;19.3.4.r11-grl;default;5;45842124.307;4333000000.0;1076940000.0
fj-kmeans;19.3.4.r8-grl;default;5;57597160.683;5305120000.0;1225860000.0
fj-kmeans;15.0.1-open;default;5;44066719.885;4163340000.0;1041750000.0
fj-kmeans;14.0.2-open;default;5;42231639.232;3930610000.0;988410000.0
fj-kmeans;13.0.2-open;default;5;41718571.501;3909210000.0;983760000.0
fj-kmeans;12.0.2-open;default;5;42023524.485;3894910000.0;986230000.0
fj-kmeans;11.0.2-open;default;5;42678324.226;3945920000.0;1002110000.0
fj-kmeans;10.0.2-open;default;5;45292689.263;4173470000.0000005;1051440000.0
fj-kmeans;9.0.4-open;default;5;50603808.723;4338740000.0;1129090000.0
fj-kmeans;8.0.265-open;default;5;50902153.242;4753010000.0;1155230000.0
fj-kmeans;20.2.0.0-mandrel;default;5;42593756.734000005;3999650000.0;1002940000.0
fj-kmeans;15.0.1-sapmchn;default;5;45198764.561;4257040000.0;1053869999.9999999
fj-kmeans;14.0.2-sapmchn;default;5;42625123.864;3997910000.0;995630000.0
fj-kmeans;13.0.2-sapmchn;default;5;40205110.246;3797500000.0;962240000.0
fj-kmeans;12.0.2-sapmchn;default;5;41450901.171;3868450000.0;979320000.0
fj-kmeans;11.0.9-sapmchn;default;5;43633693.855;4057190000.0;1027730000.0
fj-kmeans;11.0.9-trava;default;5;42527056.896;3953220000.0;1002880000.0
fj-kmeans;8.0.232-trava;default;5;49317353.373;4214779999.9999995;1045680000.0000001
neo4j;15.0.1.j9-adpt;default;5;79786299.757;4666460000.0;1145610000.0
neo4j;15.0.1.hs-adpt;default;5;84281106.268;5308070000.0;1240890000.0
neo4j;14.0.2.j9-adpt;default;5;84732444.241;5033980000.0;1222820000.0
neo4j;14.0.2.hs-adpt;default;5;81353433.17199999;5036650000.0;1199400000.0
neo4j;13.0.2.j9-adpt;default;5;83707096.155;4998740000.0;1207410000.0
neo4j;13.0.2.hs-adpt;default;5;80975299.314;4916600000.0;1182590000.0
neo4j;12.0.2.j9-adpt;default;5;87689592.139;5183080000.0;1271200000.0
neo4j;12.0.2.hs-adpt;default;5;83169287.772;5229950000.0;1215330000.0
neo4j;11.0.9.j9-adpt;default;5;84499510.276;4988260000.0;1221510000.0
neo4j;11.0.9.hs-adpt;default;5;81677716.416;5128390000.0;1195390000.0
neo4j;8.0.275.j9-adpt;default;5;77397685.24599999;4581460000.0;1112370000.0
neo4j;8.0.275.hs-adpt;default;5;63169739.624000005;3819220000.0;962440000.0
neo4j;11.0.8-albba;default;5;80997535.055;5096100000.0;1186120000.0
neo4j;8u272-albba;default;5;64657993.925;4011950000.0;993800000.0
neo4j;15.0.1-amzn;default;5;80324439.335;4958440000.0;1184340000.0
neo4j;11.0.9-amzn;default;5;82308120.915;5112510000.0;1206830000.0
neo4j;8.0.275-amzn;default;5;60524201.25;3663440000.0;924010000.0
neo4j;15.0.1-zulu;default;5;82578521.27600001;5130950000.0;1218980000.0
neo4j;14.0.2-zulu;default;5;81678187.189;5077350000.0;1202460000.0
neo4j;13.0.5-zulu;default;5;81574583.26900001;4966850000.0;1194140000.0
neo4j;12.0.2-zulu;default;5;63738655.069000006;3933640000.0;955530000.0
neo4j;11.0.9-zulu;default;5;82436925.882;5154710000.0;1212960000.0
neo4j;10.0.2-zulu;default;5;78160585.064;4754440000.0;1158860000.0
neo4j;9.0.7-zulu;default;5;69094242.679;4275380000.0;1038950000.0
neo4j;8.0.272-zulu;default;5;66093857.633;4021440000.0;1014860000.0
neo4j;15.0.1-librca;default;5;85504399.178;5229950000.0;1260670000.0
neo4j;14.0.2-librca;default;5;79784989.71499999;4914010000.0;1169150000.0
neo4j;13.0.2-librca;default;5;84450856.297;5129160000.0;1234260000.0
neo4j;12.0.2-librca;default;5;80876641.846;5058900000.0;1180830000.0
neo4j;11.0.9-librca;default;5;70003288.002;4345640000.0;1047510000.0
neo4j;8.0.275-librca;default;5;65875487.295;3995110000.0;1006350000.0
neo4j;20.2.0.r11-grl;default;5;60419969.002000004;3694320000.0;905440000.0
neo4j;20.2.0.r8-grl;default;5;63214793.378000006;3869080000.0;976430000.0
neo4j;19.3.4.r11-grl;default;5;56439905.265;3440380000.0;854300000.0
neo4j;19.3.4.r8-grl;default;5;61553650.901;3683510000.0;951040000.0
neo4j;15.0.1-open;default;5;84011678.089;5300210000.0;1236230000.0
neo4j;14.0.2-open;default;5;82245136.442;5019440000.0;1204150000.0
neo4j;13.0.2-open;default;5;83066431.565;5066750000.0;1211160000.0
neo4j;12.0.2-open;default;5;85797962.293;5388490000.0;1250740000.0
neo4j;11.0.2-open;default;5;64754953.052999996;3981550000.0;970800000.0
neo4j;10.0.2-open;default;5;71959529.589;4461090000.0;1086030000.0
neo4j;9.0.4-open;default;5;77583580.576;4676820000.0;1152860000.0
neo4j;8.0.265-open;default;5;61072920.697000004;3729330000.0;929730000.0
neo4j;20.2.0.0-mandrel;default;5;68299818.85399999;4165890000.0000005;1017550000.0
neo4j;15.0.1-sapmchn;default;5;82023410.97299999;5040790000.0;1204710000.0
neo4j;14.0.2-sapmchn;default;5;84180969.25;5165680000.0;1240980000.0
neo4j;13.0.2-sapmchn;default;5;85838143.449;5198720000.0;1248180000.0
neo4j;12.0.2-sapmchn;default;5;85528246.556;5262370000.0;1249840000.0
neo4j;11.0.9-sapmchn;default;5;84971681.749;5295940000.0;1245640000.0
neo4j;11.0.9-trava;default;5;83200236.441;5227720000.0;1228240000.0
neo4j;8.0.232-trava;default;5;78552238.241;4246620000.0;1150420000.0
philosopher;15.0.1.j9-adpt;default;5;2460484.2339999997;110120000.0;26780000.0
philosopher;15.0.1.hs-adpt;default;5;1963292.365;75080000.0;19470000.0
philosopher;14.0.2.j9-adpt;default;5;2656470.6;130300000.00000001;31640000.0
philosopher;14.0.2.hs-adpt;default;5;1982076.1819999998;76220000.0;19840000.0
